mac_cliente,mac_ap,banda,antena,rssi
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-94
180.116.67.9.146.205,28.106.122.233.108.176,0,0,-90
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-97
180.116.67.9.146.205,28.106.122.233.108.176,0,0,-90
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-84
180.116.67.9.146.205,28.106.122.233.108.176,0,0,-85
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-88
180.116.67.9.146.205,28.106.122.233.108.176,0,0,-92
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-93
180.116.67.9.146.205,28.106.122.233.108.176,0,0,-95
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-94
180.116.67.9.146.205,28.106.122.233.108.176,0,0,-90
180.116.67.9.146.205,28.106.122.233.108.176,0,1,-97
180.116.67.9.146.205,28.106.122.233.94.224,0,0,-90
180.116.67.9.146.205,28.106.122.233.94.224,0,1,-93
180.116.67.9.146.205,28.106.122.233.94.224,0,0,-90
180.116.67.9.146.205,28.106.122.233.94.224,0,1,-93
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-79
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-86
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-80
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-83
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-87
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-87
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-88
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-89
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-88
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-87
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-79
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-86
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-80
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-83
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-87
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-87
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-88
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-89
180.116.67.9.146.205,28.106.122.235.175.0,0,0,-88
180.116.67.9.146.205,28.106.122.235.175.0,0,1,-87
180.139.25.80.147.84,24.139.157.125.121.192,0,0,-96
180.139.25.80.147.84,24.139.157.125.121.192,0,1,-97
180.139.25.80.147.84,24.139.157.125.121.192,0,0,-99
180.139.25.80.147.84,24.139.157.125.121.192,0,1,-99
180.139.25.80.147.84,24.139.157.125.121.192,0,0,-96
180.139.25.80.147.84,24.139.157.125.121.192,0,1,-97
180.139.25.80.147.84,24.139.157.125.121.192,0,0,-99
180.139.25.80.147.84,24.139.157.125.121.192,0,1,-99
180.139.25.80.147.84,24.139.157.54.52.192,0,0,-97
180.139.25.80.147.84,24.139.157.54.52.192,0,1,-96
180.139.25.80.147.84,24.139.157.54.52.192,0,0,-97
180.139.25.80.147.84,24.139.157.54.52.192,0,1,-97
180.139.25.80.147.84,24.139.157.54.52.192,0,0,-97
180.139.25.80.147.84,24.139.157.54.52.192,0,1,-96
180.139.25.80.147.84,24.139.157.54.52.192,0,0,-97
180.139.25.80.147.84,24.139.157.54.52.192,0,1,-97
180.139.25.80.147.84,24.139.157.98.92.32,0,0,-95
180.139.25.80.147.84,24.139.157.98.92.32,0,1,-93
180.139.25.80.147.84,24.139.157.98.92.32,0,0,-95
180.139.25.80.147.84,24.139.157.98.92.32,0,1,-93
180.139.25.80.147.84,28.106.122.181.189.112,0,0,-81
180.139.25.80.147.84,28.106.122.181.189.112,0,1,-85
180.139.25.80.147.84,28.106.122.181.189.112,1,0,-86
180.139.25.80.147.84,28.106.122.181.189.112,1,1,-88
180.139.25.80.147.84,28.106.122.181.189.112,0,0,-87
180.139.25.80.147.84,28.106.122.181.189.112,0,1,-84
180.139.25.80.147.84,28.106.122.181.189.112,1,0,-88
180.139.25.80.147.84,28.106.122.181.189.112,1,1,-92
180.139.25.80.147.84,28.106.122.181.189.112,0,0,-81
180.139.25.80.147.84,28.106.122.181.189.112,0,1,-85
180.139.25.80.147.84,28.106.122.181.189.112,1,0,-86
180.139.25.80.147.84,28.106.122.181.189.112,1,1,-88
180.139.25.80.147.84,28.106.122.181.189.112,0,0,-87
180.139.25.80.147.84,28.106.122.181.189.112,0,1,-84
180.139.25.80.147.84,28.106.122.181.189.112,1,0,-88
180.139.25.80.147.84,28.106.122.181.189.112,1,1,-92
180.139.25.80.147.84,28.106.122.233.108.176,0,0,-91
180.139.25.80.147.84,28.106.122.233.108.176,0,1,-96
180.139.25.80.147.84,28.106.122.233.108.176,0,0,-91
180.139.25.80.147.84,28.106.122.233.108.176,0,1,-96
180.191.246.137.241.252,24.139.157.125.121.192,0,0,-73
180.191.246.137.241.252,24.139.157.125.121.192,0,1,-79
180.191.246.137.241.252,24.139.157.125.121.192,0,0,-73
180.191.246.137.241.252,24.139.157.125.121.192,0,1,-79
180.191.246.137.241.252,24.139.157.125.140.32,0,0,-62
180.191.246.137.241.252,24.139.157.125.140.32,0,1,-67
180.191.246.137.241.252,24.139.157.125.140.32,0,0,-62
180.191.246.137.241.252,24.139.157.125.140.32,0,1,-67
180.191.246.137.241.252,24.139.157.54.52.192,0,0,-76
180.191.246.137.241.252,24.139.157.54.52.192,0,1,-73
180.191.246.137.241.252,24.139.157.54.52.192,0,0,-76
180.191.246.137.241.252,24.139.157.54.52.192,0,1,-73
180.191.246.137.241.252,24.139.157.98.84.112,0,0,-94
180.191.246.137.241.252,24.139.157.98.84.112,0,1,-92
180.191.246.137.241.252,24.139.157.98.84.112,0,0,-94
180.191.246.137.241.252,24.139.157.98.84.112,0,1,-92
180.191.246.137.241.252,24.139.157.98.92.32,0,0,-93
180.191.246.137.241.252,24.139.157.98.92.32,0,1,-92
180.191.246.137.241.252,24.139.157.98.92.32,0,0,-93
180.191.246.137.241.252,24.139.157.98.92.32,0,1,-92
180.191.246.137.241.252,28.106.122.181.189.112,0,0,-85
180.191.246.137.241.252,28.106.122.181.189.112,0,1,-85
180.191.246.137.241.252,28.106.122.181.189.112,0,0,-85
180.191.246.137.241.252,28.106.122.181.189.112,0,1,-85
180.191.246.137.241.252,28.106.122.233.108.176,0,0,-80
180.191.246.137.241.252,28.106.122.233.108.176,0,1,-74
180.191.246.137.241.252,28.106.122.233.108.176,0,0,-80
180.191.246.137.241.252,28.106.122.233.108.176,0,1,-74
180.191.246.137.241.252,28.106.122.233.94.224,0,0,-87
180.191.246.137.241.252,28.106.122.233.94.224,0,1,-90
180.191.246.137.241.252,28.106.122.233.94.224,0,0,-87
180.191.246.137.241.252,28.106.122.233.94.224,0,1,-90
180.191.246.137.241.252,28.106.122.235.175.0,0,0,-89
180.191.246.137.241.252,28.106.122.235.175.0,0,1,-89
180.191.246.137.241.252,28.106.122.235.175.0,0,0,-89
180.191.246.137.241.252,28.106.122.235.175.0,0,1,-89
180.191.246.143.189.233,24.139.157.125.121.192,0,0,-72
180.191.246.143.189.233,24.139.157.125.121.192,0,1,-74
180.191.246.143.189.233,24.139.157.125.121.192,0,0,-72
180.191.246.143.189.233,24.139.157.125.121.192,0,1,-74
180.191.246.143.189.233,24.139.157.54.52.192,0,0,-95
180.191.246.143.189.233,24.139.157.54.52.192,0,1,-97
180.191.246.143.189.233,24.139.157.54.52.192,0,0,-95
180.191.246.143.189.233,24.139.157.54.52.192,0,1,-97
180.191.246.143.189.233,24.139.157.98.84.112,0,0,-90
180.191.246.143.189.233,24.139.157.98.84.112,0,1,-84
180.191.246.143.189.233,24.139.157.98.84.112,0,0,-90
180.191.246.143.189.233,24.139.157.98.84.112,0,1,-84
180.191.246.143.189.233,24.139.157.98.92.32,0,0,-88
180.191.246.143.189.233,24.139.157.98.92.32,0,1,-90
180.191.246.143.189.233,24.139.157.98.92.32,0,0,-88
180.191.246.143.189.233,24.139.157.98.92.32,0,1,-90
180.191.246.143.189.233,28.106.122.181.189.112,0,0,-87
180.191.246.143.189.233,28.106.122.181.189.112,0,1,-81
180.191.246.143.189.233,28.106.122.181.189.112,0,0,-87
180.191.246.143.189.233,28.106.122.181.189.112,0,1,-81
180.191.246.143.189.233,28.106.122.233.108.176,0,0,-93
180.191.246.143.189.233,28.106.122.233.108.176,0,1,-93
180.191.246.143.189.233,28.106.122.233.108.176,0,0,-93
180.191.246.143.189.233,28.106.122.233.108.176,0,1,-93
180.191.246.143.189.233,28.106.122.235.175.0,0,0,-68
180.191.246.143.189.233,28.106.122.235.175.0,0,1,-60
180.191.246.143.189.233,28.106.122.235.175.0,0,0,-68
180.191.246.143.189.233,28.106.122.235.175.0,0,1,-60
180.191.246.149.95.235,24.139.157.125.121.192,0,0,-91
180.191.246.149.95.235,24.139.157.125.121.192,0,1,-95
180.191.246.149.95.235,24.139.157.125.121.192,0,0,-91
180.191.246.149.95.235,24.139.157.125.121.192,0,1,-95
180.191.246.149.95.235,28.106.122.235.175.0,0,0,-48
180.191.246.149.95.235,28.106.122.235.175.0,0,1,-52
180.191.246.149.95.235,28.106.122.235.175.0,0,0,-48
180.191.246.149.95.235,28.106.122.235.175.0,0,1,-52
180.191.246.213.233.158,24.139.157.125.121.192,0,0,-97
180.191.246.213.233.158,24.139.157.125.121.192,0,1,-98
180.191.246.213.233.158,24.139.157.125.121.192,1,0,-76
180.191.246.213.233.158,24.139.157.125.121.192,1,1,-73
180.191.246.213.233.158,24.139.157.125.121.192,0,0,-74
180.191.246.213.233.158,24.139.157.125.121.192,0,1,-75
180.191.246.213.233.158,24.139.157.125.121.192,1,0,-84
180.191.246.213.233.158,24.139.157.125.121.192,1,1,-85
180.191.246.213.233.158,24.139.157.125.121.192,0,0,-60
180.191.246.213.233.158,24.139.157.125.121.192,0,1,-63
180.191.246.213.233.158,24.139.157.125.121.192,0,0,-97
180.191.246.213.233.158,24.139.157.125.121.192,0,1,-98
180.191.246.213.233.158,24.139.157.125.121.192,1,0,-76
180.191.246.213.233.158,24.139.157.125.121.192,1,1,-73
180.191.246.213.233.158,24.139.157.125.121.192,0,0,-74
180.191.246.213.233.158,24.139.157.125.121.192,0,1,-75
180.191.246.213.233.158,24.139.157.125.121.192,1,0,-84
180.191.246.213.233.158,24.139.157.125.121.192,1,1,-85
180.191.246.213.233.158,24.139.157.125.121.192,0,0,-60
180.191.246.213.233.158,24.139.157.125.121.192,0,1,-63
180.191.246.213.233.158,24.139.157.125.140.32,0,0,-95
180.191.246.213.233.158,24.139.157.125.140.32,0,1,-97
180.191.246.213.233.158,24.139.157.125.140.32,0,0,-85
180.191.246.213.233.158,24.139.157.125.140.32,0,1,-93
180.191.246.213.233.158,24.139.157.125.140.32,0,0,-66
180.191.246.213.233.158,24.139.157.125.140.32,0,1,-67
180.191.246.213.233.158,24.139.157.125.140.32,1,0,-95
180.191.246.213.233.158,24.139.157.125.140.32,1,1,-90
180.191.246.213.233.158,24.139.157.125.140.32,0,0,-95
180.191.246.213.233.158,24.139.157.125.140.32,0,1,-97
180.191.246.213.233.158,24.139.157.125.140.32,0,0,-85
180.191.246.213.233.158,24.139.157.125.140.32,0,1,-93
180.191.246.213.233.158,24.139.157.125.140.32,0,0,-66
180.191.246.213.233.158,24.139.157.125.140.32,0,1,-67
180.191.246.213.233.158,24.139.157.125.140.32,1,0,-95
180.191.246.213.233.158,24.139.157.125.140.32,1,1,-90
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-97
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-99
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-82
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-85
180.191.246.213.233.158,24.139.157.54.52.192,1,0,-90
180.191.246.213.233.158,24.139.157.54.52.192,1,1,-91
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-93
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-96
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-99
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-99
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-97
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-99
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-82
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-85
180.191.246.213.233.158,24.139.157.54.52.192,1,0,-90
180.191.246.213.233.158,24.139.157.54.52.192,1,1,-91
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-93
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-96
180.191.246.213.233.158,24.139.157.54.52.192,0,0,-99
180.191.246.213.233.158,24.139.157.54.52.192,0,1,-99
180.191.246.213.233.158,24.139.157.98.84.112,0,0,-78
180.191.246.213.233.158,24.139.157.98.84.112,0,1,-81
180.191.246.213.233.158,24.139.157.98.84.112,1,0,-87
180.191.246.213.233.158,24.139.157.98.84.112,1,1,-91
180.191.246.213.233.158,24.139.157.98.84.112,0,0,-89
180.191.246.213.233.158,24.139.157.98.84.112,0,1,-85
180.191.246.213.233.158,24.139.157.98.84.112,1,0,-84
180.191.246.213.233.158,24.139.157.98.84.112,1,1,-77
180.191.246.213.233.158,24.139.157.98.84.112,0,0,-78
180.191.246.213.233.158,24.139.157.98.84.112,0,1,-81
180.191.246.213.233.158,24.139.157.98.84.112,1,0,-87
180.191.246.213.233.158,24.139.157.98.84.112,1,1,-91
180.191.246.213.233.158,24.139.157.98.84.112,0,0,-89
180.191.246.213.233.158,24.139.157.98.84.112,0,1,-85
180.191.246.213.233.158,24.139.157.98.84.112,1,0,-84
180.191.246.213.233.158,24.139.157.98.84.112,1,1,-77
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-44
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-43
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-53
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-54
180.191.246.213.233.158,24.139.157.98.92.32,1,0,-90
180.191.246.213.233.158,24.139.157.98.92.32,1,1,-89
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-93
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-89
180.191.246.213.233.158,24.139.157.98.92.32,1,0,-89
180.191.246.213.233.158,24.139.157.98.92.32,1,1,-90
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-54
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-55
180.191.246.213.233.158,24.139.157.98.92.32,1,0,-70
180.191.246.213.233.158,24.139.157.98.92.32,1,1,-68
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-44
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-43
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-53
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-54
180.191.246.213.233.158,24.139.157.98.92.32,1,0,-90
180.191.246.213.233.158,24.139.157.98.92.32,1,1,-89
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-93
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-89
180.191.246.213.233.158,24.139.157.98.92.32,1,0,-89
180.191.246.213.233.158,24.139.157.98.92.32,1,1,-90
180.191.246.213.233.158,24.139.157.98.92.32,0,0,-54
180.191.246.213.233.158,24.139.157.98.92.32,0,1,-55
180.191.246.213.233.158,24.139.157.98.92.32,1,0,-70
180.191.246.213.233.158,24.139.157.98.92.32,1,1,-68
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-81
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-77
180.191.246.213.233.158,28.106.122.181.189.112,1,0,-88
180.191.246.213.233.158,28.106.122.181.189.112,1,1,-87
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-85
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-83
180.191.246.213.233.158,28.106.122.181.189.112,1,0,-57
180.191.246.213.233.158,28.106.122.181.189.112,1,1,-58
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-82
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-87
180.191.246.213.233.158,28.106.122.181.189.112,1,0,-88
180.191.246.213.233.158,28.106.122.181.189.112,1,1,-91
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-73
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-71
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-81
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-77
180.191.246.213.233.158,28.106.122.181.189.112,1,0,-88
180.191.246.213.233.158,28.106.122.181.189.112,1,1,-87
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-85
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-83
180.191.246.213.233.158,28.106.122.181.189.112,1,0,-57
180.191.246.213.233.158,28.106.122.181.189.112,1,1,-58
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-82
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-87
180.191.246.213.233.158,28.106.122.181.189.112,1,0,-88
180.191.246.213.233.158,28.106.122.181.189.112,1,1,-91
180.191.246.213.233.158,28.106.122.181.189.112,0,0,-73
180.191.246.213.233.158,28.106.122.181.189.112,0,1,-71
180.191.246.213.233.158,28.106.122.233.108.176,0,0,-77
180.191.246.213.233.158,28.106.122.233.108.176,0,1,-76
180.191.246.213.233.158,28.106.122.233.108.176,1,0,-72
180.191.246.213.233.158,28.106.122.233.108.176,1,1,-70
180.191.246.213.233.158,28.106.122.233.108.176,0,0,-70
180.191.246.213.233.158,28.106.122.233.108.176,0,1,-70
180.191.246.213.233.158,28.106.122.233.108.176,1,0,-75
180.191.246.213.233.158,28.106.122.233.108.176,1,1,-79
180.191.246.213.233.158,28.106.122.233.108.176,0,0,-88
180.191.246.213.233.158,28.106.122.233.108.176,0,1,-94
180.191.246.213.233.158,28.106.122.233.108.176,0,0,-77
180.191.246.213.233.158,28.106.122.233.108.176,0,1,-76
180.191.246.213.233.158,28.106.122.233.108.176,1,0,-72
180.191.246.213.233.158,28.106.122.233.108.176,1,1,-70
180.191.246.213.233.158,28.106.122.233.108.176,0,0,-70
180.191.246.213.233.158,28.106.122.233.108.176,0,1,-70
180.191.246.213.233.158,28.106.122.233.108.176,1,0,-75
180.191.246.213.233.158,28.106.122.233.108.176,1,1,-79
180.191.246.213.233.158,28.106.122.233.108.176,0,0,-88
180.191.246.213.233.158,28.106.122.233.108.176,0,1,-94
180.191.246.213.233.158,28.106.122.233.94.224,0,0,-74
180.191.246.213.233.158,28.106.122.233.94.224,0,1,-86
180.191.246.213.233.158,28.106.122.233.94.224,1,0,-93
180.191.246.213.233.158,28.106.122.233.94.224,1,1,-86
180.191.246.213.233.158,28.106.122.233.94.224,0,0,-91
180.191.246.213.233.158,28.106.122.233.94.224,0,1,-83
180.191.246.213.233.158,28.106.122.233.94.224,1,0,-90
180.191.246.213.233.158,28.106.122.233.94.224,1,1,-92
180.191.246.213.233.158,28.106.122.233.94.224,0,0,-91
180.191.246.213.233.158,28.106.122.233.94.224,0,1,-93
180.191.246.213.233.158,28.106.122.233.94.224,0,0,-74
180.191.246.213.233.158,28.106.122.233.94.224,0,1,-86
180.191.246.213.233.158,28.106.122.233.94.224,1,0,-93
180.191.246.213.233.158,28.106.122.233.94.224,1,1,-86
180.191.246.213.233.158,28.106.122.233.94.224,0,0,-91
180.191.246.213.233.158,28.106.122.233.94.224,0,1,-83
180.191.246.213.233.158,28.106.122.233.94.224,1,0,-90
180.191.246.213.233.158,28.106.122.233.94.224,1,1,-92
180.191.246.213.233.158,28.106.122.233.94.224,0,0,-91
180.191.246.213.233.158,28.106.122.233.94.224,0,1,-93
180.191.246.213.233.158,28.106.122.235.175.0,0,0,-90
180.191.246.213.233.158,28.106.122.235.175.0,0,1,-92
180.191.246.213.233.158,28.106.122.235.175.0,0,0,-90
180.191.246.213.233.158,28.106.122.235.175.0,0,1,-92
180.191.246.253.50.35,24.139.157.125.121.192,0,0,-90
180.191.246.253.50.35,24.139.157.125.121.192,0,1,-92
180.191.246.253.50.35,24.139.157.125.121.192,0,0,-90
180.191.246.253.50.35,24.139.157.125.121.192,0,1,-92
180.191.246.253.50.35,24.139.157.54.52.192,0,0,-98
180.191.246.253.50.35,24.139.157.54.52.192,0,1,-98
180.191.246.253.50.35,24.139.157.54.52.192,0,0,-98
180.191.246.253.50.35,24.139.157.54.52.192,0,1,-98
180.191.246.253.50.35,24.139.157.98.84.112,0,0,-96
180.191.246.253.50.35,24.139.157.98.84.112,0,1,-96
180.191.246.253.50.35,24.139.157.98.84.112,0,0,-96
180.191.246.253.50.35,24.139.157.98.84.112,0,1,-96
180.191.246.253.50.35,28.106.122.235.175.0,0,0,-69
180.191.246.253.50.35,28.106.122.235.175.0,0,1,-75
180.191.246.253.50.35,28.106.122.235.175.0,0,0,-69
180.191.246.253.50.35,28.106.122.235.175.0,0,1,-75
180.239.250.236.200.66,24.139.157.125.140.32,0,0,-70
180.239.250.236.200.66,24.139.157.125.140.32,0,1,-69
180.239.250.236.200.66,24.139.157.125.140.32,0,0,-70
180.239.250.236.200.66,24.139.157.125.140.32,0,1,-69
180.239.250.236.200.66,24.139.157.54.52.192,0,0,-50
180.239.250.236.200.66,24.139.157.54.52.192,0,1,-48
180.239.250.236.200.66,24.139.157.54.52.192,1,0,-50
180.239.250.236.200.66,24.139.157.54.52.192,1,1,-53
180.239.250.236.200.66,24.139.157.54.52.192,0,0,-50
180.239.250.236.200.66,24.139.157.54.52.192,0,1,-48
180.239.250.236.200.66,24.139.157.54.52.192,1,0,-50
180.239.250.236.200.66,24.139.157.54.52.192,1,1,-53
180.239.250.236.200.66,24.139.157.98.92.32,0,0,-56
180.239.250.236.200.66,24.139.157.98.92.32,0,1,-65
180.239.250.236.200.66,24.139.157.98.92.32,1,0,-69
180.239.250.236.200.66,24.139.157.98.92.32,1,1,-69
180.239.250.236.200.66,24.139.157.98.92.32,1,0,-56
180.239.250.236.200.66,24.139.157.98.92.32,1,1,-64
180.239.250.236.200.66,24.139.157.98.92.32,0,0,-60
180.239.250.236.200.66,24.139.157.98.92.32,0,1,-70
180.239.250.236.200.66,24.139.157.98.92.32,1,0,-84
180.239.250.236.200.66,24.139.157.98.92.32,1,1,-88
180.239.250.236.200.66,24.139.157.98.92.32,0,0,-56
180.239.250.236.200.66,24.139.157.98.92.32,0,1,-65
180.239.250.236.200.66,24.139.157.98.92.32,1,0,-69
180.239.250.236.200.66,24.139.157.98.92.32,1,1,-69
180.239.250.236.200.66,24.139.157.98.92.32,1,0,-56
180.239.250.236.200.66,24.139.157.98.92.32,1,1,-64
180.239.250.236.200.66,24.139.157.98.92.32,0,0,-60
180.239.250.236.200.66,24.139.157.98.92.32,0,1,-70
180.239.250.236.200.66,24.139.157.98.92.32,1,0,-84
180.239.250.236.200.66,24.139.157.98.92.32,1,1,-88
180.239.250.236.200.66,28.106.122.233.94.224,0,0,-55
180.239.250.236.200.66,28.106.122.233.94.224,0,1,-77
180.239.250.236.200.66,28.106.122.233.94.224,0,0,-55
180.239.250.236.200.66,28.106.122.233.94.224,0,1,-77
180.24.209.44.238.131,24.139.157.125.121.192,0,0,-87
180.24.209.44.238.131,24.139.157.125.121.192,0,1,-87
180.24.209.44.238.131,24.139.157.125.121.192,0,0,-79
180.24.209.44.238.131,24.139.157.125.121.192,0,1,-78
180.24.209.44.238.131,24.139.157.125.121.192,1,0,-89
180.24.209.44.238.131,24.139.157.125.121.192,1,1,-91
180.24.209.44.238.131,24.139.157.125.121.192,0,0,-87
180.24.209.44.238.131,24.139.157.125.121.192,0,1,-87
180.24.209.44.238.131,24.139.157.125.121.192,0,0,-79
180.24.209.44.238.131,24.139.157.125.121.192,0,1,-78
180.24.209.44.238.131,24.139.157.125.121.192,1,0,-89
180.24.209.44.238.131,24.139.157.125.121.192,1,1,-91
180.24.209.44.238.131,24.139.157.125.140.32,0,0,-89
180.24.209.44.238.131,24.139.157.125.140.32,0,1,-82
180.24.209.44.238.131,24.139.157.125.140.32,1,0,-88
180.24.209.44.238.131,24.139.157.125.140.32,1,1,-85
180.24.209.44.238.131,24.139.157.125.140.32,0,0,-93
180.24.209.44.238.131,24.139.157.125.140.32,0,1,-91
180.24.209.44.238.131,24.139.157.125.140.32,0,0,-93
180.24.209.44.238.131,24.139.157.125.140.32,0,1,-97
180.24.209.44.238.131,24.139.157.125.140.32,0,0,-89
180.24.209.44.238.131,24.139.157.125.140.32,0,1,-82
180.24.209.44.238.131,24.139.157.125.140.32,1,0,-88
180.24.209.44.238.131,24.139.157.125.140.32,1,1,-85
180.24.209.44.238.131,24.139.157.125.140.32,0,0,-93
180.24.209.44.238.131,24.139.157.125.140.32,0,1,-91
180.24.209.44.238.131,24.139.157.125.140.32,0,0,-93
180.24.209.44.238.131,24.139.157.125.140.32,0,1,-97
180.24.209.44.238.131,24.139.157.54.52.192,0,0,-84
180.24.209.44.238.131,24.139.157.54.52.192,0,1,-84
180.24.209.44.238.131,24.139.157.54.52.192,1,0,-89
180.24.209.44.238.131,24.139.157.54.52.192,1,1,-90
180.24.209.44.238.131,24.139.157.54.52.192,0,0,-88
180.24.209.44.238.131,24.139.157.54.52.192,0,1,-80
180.24.209.44.238.131,24.139.157.54.52.192,1,0,-84
180.24.209.44.238.131,24.139.157.54.52.192,1,1,-87
180.24.209.44.238.131,24.139.157.54.52.192,0,0,-75
180.24.209.44.238.131,24.139.157.54.52.192,0,1,-73
180.24.209.44.238.131,24.139.157.54.52.192,1,0,-88
180.24.209.44.238.131,24.139.157.54.52.192,1,1,-86
180.24.209.44.238.131,24.139.157.54.52.192,0,0,-84
180.24.209.44.238.131,24.139.157.54.52.192,0,1,-84
180.24.209.44.238.131,24.139.157.54.52.192,1,0,-89
180.24.209.44.238.131,24.139.157.54.52.192,1,1,-90
180.24.209.44.238.131,24.139.157.54.52.192,0,0,-88
180.24.209.44.238.131,24.139.157.54.52.192,0,1,-80
180.24.209.44.238.131,24.139.157.54.52.192,1,0,-84
180.24.209.44.238.131,24.139.157.54.52.192,1,1,-87
180.24.209.44.238.131,24.139.157.54.52.192,0,0,-75
180.24.209.44.238.131,24.139.157.54.52.192,0,1,-73
180.24.209.44.238.131,24.139.157.54.52.192,1,0,-88
180.24.209.44.238.131,24.139.157.54.52.192,1,1,-86
180.24.209.44.238.131,24.139.157.98.84.112,0,0,-62
180.24.209.44.238.131,24.139.157.98.84.112,0,1,-60
180.24.209.44.238.131,24.139.157.98.84.112,1,0,-65
180.24.209.44.238.131,24.139.157.98.84.112,1,1,-67
180.24.209.44.238.131,24.139.157.98.84.112,0,0,-62
180.24.209.44.238.131,24.139.157.98.84.112,0,1,-60
180.24.209.44.238.131,24.139.157.98.84.112,1,0,-65
180.24.209.44.238.131,24.139.157.98.84.112,1,1,-67
180.24.209.44.238.131,24.139.157.98.92.32,0,0,-98
180.24.209.44.238.131,24.139.157.98.92.32,0,1,-99
180.24.209.44.238.131,24.139.157.98.92.32,0,0,-98
180.24.209.44.238.131,24.139.157.98.92.32,0,1,-99
180.24.209.44.238.131,28.106.122.181.189.112,0,0,-95
180.24.209.44.238.131,28.106.122.181.189.112,0,1,-93
180.24.209.44.238.131,28.106.122.181.189.112,0,0,-97
180.24.209.44.238.131,28.106.122.181.189.112,0,1,-94
180.24.209.44.238.131,28.106.122.181.189.112,0,0,-95
180.24.209.44.238.131,28.106.122.181.189.112,0,1,-93
180.24.209.44.238.131,28.106.122.181.189.112,0,0,-97
180.24.209.44.238.131,28.106.122.181.189.112,0,1,-94
180.24.209.44.238.131,28.106.122.233.108.176,0,0,-88
180.24.209.44.238.131,28.106.122.233.108.176,0,1,-97
180.24.209.44.238.131,28.106.122.233.108.176,0,0,-92
180.24.209.44.238.131,28.106.122.233.108.176,0,1,-88
180.24.209.44.238.131,28.106.122.233.108.176,0,0,-88
