mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index,timestamp_real,timeframe
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-95.0,2018-11-13,15:05:00,44.0,19.0,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-95.0,2018-11-13,15:05:00,44.0,19.0,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.67.64,1,0,-101.0,2018-11-13,15:05:00,,,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.67.64,1,1,-101.0,2018-11-13,15:05:00,,,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.103.160,0,0,-87.0,2018-11-13,15:05:00,44.0,19.0,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.103.160,0,1,-83.0,2018-11-13,15:05:00,44.0,19.0,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.103.160,1,0,-92.0,2018-11-13,15:05:00,44.0,19.0,2018-11-13 15:05:00,64
216.252.147.127.63.210,44.208.45.127.103.160,1,1,-90.0,2018-11-13,15:05:00,44.0,19.0,2018-11-13 15:05:00,64
24.103.176.145.17.169,0.66.104.213.240.0,0,0,-96.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,0.66.104.213.240.0,0,1,-98.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,0.66.104.213.240.0,1,0,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,0.66.104.213.240.0,1,1,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.106.167.16,0,0,-73.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.106.167.16,0,1,-55.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.106.167.16,1,0,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.106.167.16,1,1,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.125.172.128,0,0,-67.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.125.172.128,0,1,-67.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.125.172.128,1,0,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.125.172.128,1,1,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.67.64,0,0,-91.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.67.64,0,1,-95.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.67.64,1,0,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.67.64,1,1,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.103.160,0,0,-69.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.103.160,0,1,-74.0,2018-11-22,11:05:00,49.0,4.0,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.103.160,1,0,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
24.103.176.145.17.169,44.208.45.127.103.160,1,1,-101.0,2018-11-22,11:05:00,,,2018-11-22 11:05:00,64
8.212.12.130.83.142,0.66.104.213.240.0,0,0,-77.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,0.66.104.213.240.0,0,1,-79.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,0.66.104.213.240.0,1,0,-86.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,0.66.104.213.240.0,1,1,-82.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-95.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-93.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.106.167.16,1,0,-101.0,2018-11-20,15:05:00,,,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.106.167.16,1,1,-101.0,2018-11-20,15:05:00,,,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-92.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-88.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.125.172.128,1,0,-101.0,2018-11-20,15:05:00,,,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.125.172.128,1,1,-101.0,2018-11-20,15:05:00,,,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.67.64,0,0,-59.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.67.64,0,1,-60.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.67.64,1,0,-67.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.67.64,1,1,-67.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-98.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-97.0,2018-11-20,15:05:00,54.0,24.0,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.103.160,1,0,-101.0,2018-11-20,15:05:00,,,2018-11-20 15:05:00,64
8.212.12.130.83.142,44.208.45.127.103.160,1,1,-101.0,2018-11-20,15:05:00,,,2018-11-20 15:05:00,64
160.136.105.218.32.35,0.66.104.213.240.0,0,0,-97.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,0.66.104.213.240.0,0,1,-98.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,0.66.104.213.240.0,1,0,-101.0,2018-11-12,11:05:00,,,2018-11-12 11:05:00,65
160.136.105.218.32.35,0.66.104.213.240.0,1,1,-101.0,2018-11-12,11:05:00,,,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.106.167.16,0,0,-43.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.106.167.16,0,1,-54.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.106.167.16,1,0,-41.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.106.167.16,1,1,-49.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.125.172.128,0,0,-69.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.125.172.128,0,1,-72.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.125.172.128,1,0,-66.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.125.172.128,1,1,-68.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.67.64,0,0,-98.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.67.64,0,1,-95.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.67.64,1,0,-101.0,2018-11-12,11:05:00,,,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.67.64,1,1,-101.0,2018-11-12,11:05:00,,,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.103.160,0,0,-85.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.103.160,0,1,-91.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.103.160,1,0,-88.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
160.136.105.218.32.35,44.208.45.127.103.160,1,1,-88.0,2018-11-12,11:05:00,22.0,2.0,2018-11-12 11:05:00,65
216.252.147.127.63.210,0.66.104.213.240.0,0,0,-96.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,0.66.104.213.240.0,0,1,-96.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,0.66.104.213.240.0,1,0,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,65
216.252.147.127.63.210,0.66.104.213.240.0,1,1,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-34.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-36.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.106.167.16,1,0,-52.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.106.167.16,1,1,-62.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-63.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-64.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-79.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-78.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-94.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-93.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.67.64,1,0,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.67.64,1,1,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.103.160,0,0,-75.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.103.160,0,1,-78.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.103.160,1,0,-93.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
216.252.147.127.63.210,44.208.45.127.103.160,1,1,-91.0,2018-11-14,11:05:00,44.0,7.0,2018-11-14 11:05:00,65
24.103.176.145.17.169,0.66.104.213.240.0,0,0,-97.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,0.66.104.213.240.0,0,1,-97.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,0.66.104.213.240.0,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,0.66.104.213.240.0,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.106.167.16,0,0,-48.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.106.167.16,0,1,-47.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.106.167.16,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.106.167.16,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.125.172.128,0,0,-65.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.125.172.128,0,1,-67.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.125.172.128,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.125.172.128,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.67.64,0,0,-98.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.67.64,0,1,-92.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.67.64,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.67.64,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.103.160,0,0,-69.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.103.160,0,1,-68.0,2018-11-27,11:05:00,49.0,5.0,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.103.160,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
24.103.176.145.17.169,44.208.45.127.103.160,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,65
216.252.147.127.63.210,0.66.104.213.240.0,0,0,-96.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,0.66.104.213.240.0,0,1,-99.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,0.66.104.213.240.0,1,0,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,66
216.252.147.127.63.210,0.66.104.213.240.0,1,1,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-35.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-38.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.106.167.16,1,0,-45.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.106.167.16,1,1,-46.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-67.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-63.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-76.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-79.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-95.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-97.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.67.64,1,0,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.67.64,1,1,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.103.160,0,0,-78.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.103.160,0,1,-75.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.103.160,1,0,-93.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
216.252.147.127.63.210,44.208.45.127.103.160,1,1,-93.0,2018-11-14,15:05:00,44.0,20.0,2018-11-14 15:05:00,66
104.83.88.164.135.197,0.66.104.213.240.0,0,0,-81.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,0.66.104.213.240.0,0,1,-73.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,0.66.104.213.240.0,1,0,-83.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,0.66.104.213.240.0,1,1,-59.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.106.167.16,0,0,-80.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.106.167.16,0,1,-84.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.106.167.16,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.106.167.16,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.125.172.128,0,0,-89.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.125.172.128,0,1,-91.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.125.172.128,1,0,-93.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.125.172.128,1,1,-91.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.67.64,0,0,-65.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.67.64,0,1,-68.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.67.64,1,0,-93.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.67.64,1,1,-88.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.103.160,0,0,-92.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.103.160,0,1,-93.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.103.160,1,0,-90.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
104.83.88.164.135.197,44.208.45.127.103.160,1,1,-89.0,2018-11-15,15:05:00,8.0,6.0,2018-11-15 15:05:00,67
216.252.147.127.63.210,0.66.104.213.240.0,0,0,-97.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,0.66.104.213.240.0,0,1,-99.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,67
216.252.147.127.63.210,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-37.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-48.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.106.167.16,1,0,-49.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.106.167.16,1,1,-48.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-77.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-61.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-80.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-82.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-96.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-94.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.103.160,0,0,-84.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.103.160,0,1,-75.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.103.160,1,0,-89.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
216.252.147.127.63.210,44.208.45.127.103.160,1,1,-92.0,2018-11-15,11:05:00,44.0,8.0,2018-11-15 11:05:00,67
104.83.88.164.135.197,0.66.104.213.240.0,0,0,-54.0,2018-11-19,11:05:00,8.0,3.0,2018-11-19 11:05:00,68
104.83.88.164.135.197,0.66.104.213.240.0,0,1,-52.0,2018-11-19,11:05:00,8.0,3.0,2018-11-19 11:05:00,68
104.83.88.164.135.197,0.66.104.213.240.0,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,0.66.104.213.240.0,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.106.167.16,0,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.106.167.16,0,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.106.167.16,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.106.167.16,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.125.172.128,0,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.125.172.128,0,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.125.172.128,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.125.172.128,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.67.64,0,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.67.64,0,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.67.64,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.67.64,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.103.160,0,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.103.160,0,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.103.160,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
104.83.88.164.135.197,44.208.45.127.103.160,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,68
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-97.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-99.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-61.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-60.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.106.167.16,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.106.167.16,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-71.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-81.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.125.172.128,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.125.172.128,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-93.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-90.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-71.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-72.0,2018-11-15,11:05:00,32.0,9.0,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.103.160,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
176.197.89.188.18.183,44.208.45.127.103.160,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,69
